id,block,pool,kind,zeroForOne,amount_in,amount_out
1550,11156692,control,noise,1,1795425097969261350,3742036044644511374468
1551,11156693,poincare,arb,1,1873649360466500864,3893149320321804385778
1552,11156693,control,arb,1,1865329822927135917,3875849432421530516756
1553,11156693,poincare,noise,1,612771199540504380,1270606550878610204254
1554,11156693,control,noise,1,612771199540504380,1270605077651363712225
1555,11156694,poincare,arb,0,490188152309762594493,236475514062134639
1556,11156694,control,arb,0,491956258914393550816,237328755422238579
1557,11156694,poincare,noise,1,1945314811704960242,4026698058285695773475
1558,11156694,control,noise,1,1945314811704960242,4026683257638282285238
1559,11156695,poincare,arb,0,10484801683657516164684,5052146917573584680
1560,11156695,control,arb,0,10470143289331904122988,5045102250961858898
1561,11156695,poincare,noise,0,5462806702937168495227,2615496342082657683
1562,11156695,control,noise,0,5462806702937168495227,2615483361999282947
1563,11156696,poincare,arb,1,2943212532160165128,6145603359411701297216
1564,11156696,control,arb,1,2942456463546837296,6144055134517482457294
1565,11156696,poincare,noise,0,1505702983225485045564,722441476495142044
1566,11156696,control,noise,0,1505702983225485045564,722440486444663846
1567,11156697,poincare,arb,1,9897305370100777610,20471062723363365453394
1568,11156697,control,arb,1,9876500598212097585,20428059229132587319182
1569,11156697,poincare,noise,0,2001504235831203338325,974894059831545527
1570,11156697,control,noise,0,2001504235831203338325,974892270654075311
1571,11156698,poincare,arb,1,23123379047401804736,46618122971334302025384
1572,11156698,control,arb,1,23073156104529702347,46516955868116723607271
1573,11156698,poincare,noise,0,2964863565410449965086,1496988739624554792
1574,11156698,control,noise,0,2964863565410449965086,1496984596961318897
1575,11156699,poincare,arb,0,413573997530145169636,208527880955981605
1576,11156699,control,arb,0,405913472117622528524,204664805957197127
1577,11156699,poincare,noise,1,2669568420236305354,5283972707905349476326
1578,11156699,control,noise,1,2669568420236305354,5283946652201232992903
1579,11156700,poincare,arb,0,2237444042187097120321,1131817278152761393
1580,11156700,control,arb,0,2244325916503566822193,1135304091652376107
1581,11156700,poincare,noise,0,3174511330036390124044,1602266849903706380
1582,11156700,control,noise,0,3174511330036390124044,1602262103426028287
1583,11156701,poincare,arb,1,1192462426139317727,2363369086996104127715
1584,11156701,control,arb,1,1193386901274863361,2365208332401773916185
1585,11156701,poincare,noise,1,1237826502488410680,2448430056276694144990
1586,11156701,control,noise,1,1237826502488410680,2448424456675875860933
1587,11156702,poincare,arb,0,4235675481953530643639,2139813127229782161
1588,11156702,control,arb,0,4231617346603051980014,2137767894387126754
1589,11156702,poincare,noise,1,2543904288266256132,5033904221722029655441
1590,11156702,control,noise,1,2543904288266256132,5033880569518547993442
1591,11156703,poincare,arb,0,8690290498842252035371,4385089043605087819
1592,11156703,control,arb,0,8681976079243472197324,4380914201730802630
1593,11156703,poincare,noise,1,378282228712409952,752122119461373997368
1594,11156703,control,noise,1,378282228712409952,752121592245507370654
1595,11156704,poincare,arb,1,2008196463247782620,3985052992334436458774
1596,11156704,control,arb,1,2002785180568847315,3974312089628509476254
1597,11156704,poincare,noise,1,706943529526345014,1399755642348358857422
1598,11156704,control,noise,1,706943529526345014,1399753812730212771694
1599,11156705,poincare,arb,1,7408822493933885224,14573267591575588648865
1600,11156705,control,arb,1,7390420190885048888,14537050977573369230667
1601,11156705,poincare,noise,1,2936357946155986298,5727654128669697401892
1602,11156705,control,noise,1,2936357946155986298,5727623291993708331054
1603,11156706,poincare,arb,0,14589895520570741050988,7452387068518137055
1604,11156706,control,arb,0,14569769766013399468189,7442147081775438185
1605,11156706,poincare,noise,1,2723765773065829274,5352867846639890435626
1606,11156706,control,noise,1,2723765773065829274,5352841011849770009092
1607,11156707,poincare,arb,1,4202548573637762582,8212867522893412996004
1608,11156707,control,arb,1,4186843323480094954,8182134381036987244769
1609,11156707,poincare,noise,1,479528649769195260,933583051282529377972
1610,11156707,control,noise,1,479528649769195260,933582230425426979204
1611,11156708,poincare,arb,0,5686538827129680424462,2915110532999302070
1612,11156708,control,arb,0,5675760794076955281135,2909587910022506788
1613,11156708,poincare,noise,0,3729983461364744585852,1904679064693661527
1614,11156708,control,noise,0,3729983461364744585852,1904672397160884239
1615,11156709,poincare,arb,1,3149215670277936191,6160991587146422825353
1616,11156709,control,arb,1,3146387046110981898,6155479335053952516671
1617,11156709,poincare,noise,0,3840628926694769822002,1965035885443075963
1618,11156709,control,noise,0,3840628926694769822002,1965028795780237958
1619,11156710,poincare,arb,1,4573925677313856143,8920856579905253357794
1620,11156710,control,arb,1,4568002993185598553,8909337286648004113496
1621,11156710,poincare,noise,1,2724889677957550130,5283344629066814571169
1622,11156710,control,noise,1,2724889677957550130,5283318309759584667028
1623,11156711,poincare,arb,0,18716500550215707706211,9599551091761977619
1624,11156711,control,arb,0,18686014874952592842848,9583962963379608086
1625,11156711,poincare,noise,1,1035401905117032486,2032754920895461938693
1626,11156711,control,noise,1,1035401905117032486,2032751046408172746227
1627,11156712,poincare,arb,1,7870930881506088339,15341848343404807238311
1628,11156712,control,arb,1,7850735987454257765,15302455725472440194763
1629,11156712,poincare,noise,1,2742249453144535614,5299573849687093610892
1630,11156712,control,noise,1,2742249453144535614,5299547325063847483527
1631,11156713,poincare,arb,0,30402138929308159431490,15569087001068859086
1632,11156713,control,arb,0,30345192945873141295926,15540002457350771838
1633,11156713,poincare,noise,1,2308366630605862720,4556126169573355472021
1634,11156713,control,noise,1,2308366630605862720,4556106767321767253832
1635,11156714,poincare,arb,0,8266658444982159617848,4181930274311835297
1636,11156714,control,arb,0,8258225500594539208815,4177682014091777921
1637,11156714,poincare,noise,1,2689620581154525770,5323173785472299370806
1638,11156714,control,noise,1,2689620581154525770,5323147340727708516065
1639,11156715,poincare,arb,0,10535392941669722309413,5311810138172897767
1640,11156715,control,arb,0,10523547916129180910285,5305864386811873152
1641,11156715,poincare,noise,1,181436793591141374,361366759974248303167
1642,11156715,control,noise,1,181436793591141374,361366638364627860572
1643,11156716,poincare,arb,0,19240557137384985849935,9586232398850090578
1644,11156716,control,arb,0,19197748908489189440990,9564907252420283892
1645,11156716,poincare,noise,1,895447725760694658,1810094796032616863391
1646,11156716,control,noise,1,895447725760694658,1810091768235730517449
1647,11156717,poincare,arb,0,8857078806954963546345,4369047215026568198
1648,11156717,control,arb,0,8841096913457115720722,4361170912249113322
1649,11156717,poincare,noise,0,4166740009719152582118,2044546830376589196
1650,11156717,control,noise,0,4166740009719152582118,2044538993539313782
1651,11156718,poincare,arb,1,14529524778810683736,29308979630672388518725
1652,11156718,control,arb,1,14501207556623833375,29251970210798307950848
1653,11156718,poincare,noise,0,1884748189316780524927,944826417570180671
1654,11156718,control,noise,0,1884748189316780524927,944824761031383915
1655,11156719,poincare,arb,0,18622469318864817069861,9257694907869782376
1656,11156719,control,arb,0,18575969699459443832930,9234562594213993272
1657,11156719,poincare,noise,0,5315458278588471439640,2616806643089714121
1658,11156719,control,noise,0,5315458278588471439640,2616793829448648636
1659,11156720,poincare,arb,0,9348447405643530373470,4574999338891910612
1660,11156720,control,arb,0,9315197354385184926805,4558704906517468983
1661,11156720,poincare,noise,1,2898635756296860822,5931209471637803047279
1662,11156720,control,noise,1,2898635756296860822,5931177186408285192068
1663,11156721,poincare,arb,0,12580580615814561367064,6131778755137452284
1664,11156721,control,arb,0,12565471042436813060171,6124447681632757915
1665,11156721,poincare,noise,1,658442185242870580,1357064447963637717731
1666,11156721,control,noise,1,658442185242870580,1357062762359716371738
1667,11156722,poincare,arb,0,11984355643686100627895,5789979499812579927
1668,11156722,control,arb,0,11960256832486568108358,5778343863139941895
1669,11156722,poincare,noise,0,3650655393512474647670,1752691855311366155
1670,11156722,control,noise,0,3650655393512474647670,1752686032403616164
1671,11156723,poincare,arb,1,14273713434833997635,29423223960303763204917
1672,11156723,control,arb,1,14245316498515470051,29364785284799562854114
1673,11156723,poincare,noise,1,1242910724118840522,2529301191684159607214
1674,11156723,control,noise,1,1242910724118840522,2529295300367569817217
1675,11156724,poincare,arb,0,2408151876893484836610,1183435466782372973
1676,11156724,control,arb,0,2408420688716252720009,1183570325489024864
1677,11156724,poincare,noise,1,2702454390658154562,5492297014447362802275
1678,11156724,control,noise,1,2702454390658154562,5492269233987526821482
1679,11156725,poincare,arb,1,1978820489840027949,4006149741619791938543
1680,11156725,control,arb,1,1968205812339862238,3984640023931811739796
1681,11156725,poincare,noise,1,62433278052706664,126184912621569631152
1682,11156725,control,noise,1,62433278052706664,126184897901045588706
1683,11156726,poincare,arb,1,2551407366348878884,5145631995591146095965
1684,11156726,control,arb,1,2545480545945161100,5133678293055347955528
1685,11156726,poincare,noise,0,414461508879731636253,205902676820084337
1686,11156726,control,noise,0,414461508879731636253,205902597767970134
1687,11156727,poincare,arb,0,2941086945232411003799,1459123182413509462
1688,11156727,control,arb,0,2933478320320218384863,1455347855625042035
1689,11156727,poincare,noise,0,4943636695335991138240,2444765018550462299
1690,11156727,control,noise,0,4943636695335991138240,2444753858770578771
1691,11156728,poincare,arb,0,14532710515663527723282,7130290051985607541
1692,11156728,control,arb,0,14488548369708960107318,7108590006118611667
1693,11156728,poincare,noise,1,1368903054931005372,2803347185741112862018
1694,11156728,control,noise,1,1368903054931005372,2803339971846483723267
1695,11156729,poincare,arb,0,18650393315415315680265,9049254663885047918
1696,11156729,control,arb,0,18614453307935439994609,9031839652483655880
1697,11156729,poincare,noise,1,1677714570502857248,3478960303212741650507
1698,11156729,control,noise,1,1677714570502857248,3478949263857324091758
1699,11156730,poincare,arb,1,5378775589890422450,11088383962350172833653
1700,11156730,control,arb,1,5362775169225593609,11055363901127197704412
1701,11156730,poincare,noise,0,1309988260333143470238,637958915129242813
1702,11156730,control,noise,0,1309988260333143470238,637958148787131598
1703,11156731,poincare,arb,1,9175651437174085040,18708989176508187952658
1704,11156731,control,arb,1,9156291659658624800,18669537363003352354087
1705,11156731,poincare,noise,1,1533492560389934024,3099250124504585836056
1706,11156731,control,noise,1,1533492560389934024,3099241249552825601737
1707,11156732,poincare,arb,0,13651393557256874698310,6725783091392835756
1708,11156732,control,arb,0,13627457952443389869383,6714009698272221852
1709,11156732,poincare,noise,1,1652465145316305186,3368066295554934186716
1710,11156732,control,noise,1,1652465145316305186,3368055859058453412468
1711,11156733,poincare,arb,0,16784112610056944743837,8190260781482387174
1712,11156733,control,arb,0,16753681613223581845726,8175436488098336100
1713,11156733,poincare,noise,0,3280348913402393410691,1587819996970909124
1714,11156733,control,noise,0,3280348913402393410691,1587815237164885116
1715,11156734,poincare,arb,0,2388916844456709832846,1153697746163398749
1716,11156734,control,arb,0,2376061921552459690591,1147486180834237370
1717,11156734,poincare,noise,0,2880492018527401225957,1388156564752587991
1718,11156734,control,noise,0,2880492018527401225957,1388152918439137086
1719,11156735,poincare,arb,1,2197321872430098524,4556479327759729308327
1720,11156735,control,arb,1,2195483463364069182,4552679067096553201818
1721,11156735,poincare,noise,1,1952692766561159682,4035244317457724656133
1722,11156735,control,noise,1,1952692766561159682,4035229441571960362667
1723,11156736,poincare,arb,0,6299661951351002939364,3045693387385440451
1724,11156736,control,arb,0,6294512563281474820384,3043215034929389851
1725,11156736,poincare,noise,1,2716763893350428038,5620845490557889890758
1726,11156736,control,noise,1,2716763893350428038,5620816653517533026627
1727,11156737,poincare,arb,0,32575562272322633897894,15576357135616762007
1728,11156737,control,arb,0,32514414267309750528126,15547198319154473622
1729,11156737,poincare,noise,1,1987563738919402310,4204155999520279762212
